chr	start	end	strand	NM	intron	001_CZMEL1_010080483_RNA_NXrun2_R.txt	001_CZMEL1_030060289_RNA_NXrun2_R.txt	001_CZMEL1_050020176_RNA_NXrun2_R.txt	001_CZMEL1_060090425_RNA_NXrun2_R.txt	001_CZMEL1_060090915_RNA_NXrun2_R.txt	001_CZMEL1_07III0075_RNA_NXrun2_R.txt	001_CZMEL1_07III0082_RNA_NXrun2_R.txt	001_CZMEL1_07III0085_RNA_NXrun2_R.txt	001_CZMEL1_07III0097_RNA_NXrun2_R.txt	001_CZMEL1_07III0134_RNA_NXrun2_R.txt	001_CZMEL1_08III0021_RNA_NXrun2_R.txt	001_CZMEL1_08III0059_RNA_NXrun2_R.txt	001_CZMEL1_08III0064_RNA_NXrun2_R.txt	001_CZMEL1_08III0065_RNA_NXrun2_R.txt	001_CZMEL1_08III0066_RNA_NXrun2_R.txt	001_CZMEL1_990033193_RNA_NXrun2_R.txt	001_CZMEL1_990050355_RNA_NXrun2_R.txt	001_CZMEL1_990061923_RNA_NXrun2_R.txt	001_CZMEL1_T010080483_RNA_NXrun2_R.txt	001_CZMEL1_T030060289_RNA_NXrun2_R.txt	001_CZMEL1_T050020176_RNA_NXrun2_R.txt	001_CZMEL1_T060090425_RNA_NXrun2_R.txt	001_CZMEL1_T060090915_RNA_NXrun2_R.txt	001_CZMEL1_T07III0075_RNA_NXrun2_R.txt	001_CZMEL1_T07III0082_RNA_NXrun2_R.txt	001_CZMEL1_T07III0085_RNA_NXrun2_R.txt	001_CZMEL1_T07III0097_RNA_NXrun2_R.txt	001_CZMEL1_T07III0134_RNA_NXrun2_R.txt	001_CZMEL1_T08III0021_RNA_NXrun2_R.txt	001_CZMEL1_T08III0059_RNA_NXrun2_R.txt	001_CZMEL1_T08III0064_RNA_NXrun2_R.txt	001_CZMEL1_T08III0065_RNA_NXrun2_R.txt	001_CZMEL1_T08III0066_RNA_NXrun2_R.txt	001_CZMEL1_T990033193_RNA_NXrun2_R.txt	001_CZMEL1_T990050355_RNA_NXrun2_R.txt	001_CZMEL1_T990061923_RNA_NXrun2_R.txt
NC_000013.10	32893462	32899212	+	NM_000059	INTRON	168	157	219	287	239	390	243	325	413	280	146	262	386	337	52	286	417	425	416	462	450	509	476	164	776	649	739	709	977	526	1242	844	561	500	914	878
NC_000013.10	32912296	32912605	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	32930564	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223054	41747622	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41231416	41242960	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32929143	32929264	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41258550	41267742	+	NM_007294	INTRON	1	0	1	0	0	2	0	2	0	1	4	4	0	0	2	2	3	0	0	0	0	2	3	0	0	0	1	2	0	0	2	2	0	0	2	1
NC_000017.10	41215968	41222944	-	NM_007294	INTRON	1	2	8	0	6	8	5	2	9	2	5	2	3	5	2	5	4	5	10	2	0	8	6	3	25	9	9	9	11	8	26	2	1	19	14	12
NC_000013.10	32954282	32968852	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228558	41313506	-	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41276132	41277293	+	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000013.10	32889804	32893213	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
NC_000013.10	32949526	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
NC_000013.10	32910147	33069474	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32971181	32972274	+	NM_000059	INTRON	0	1	0	2	0	2	0	2	0	0	0	0	0	1	0	1	0	0	2	0	1	1	1	0	1	0	1	0	1	1	3	0	1	0	0	0
NC_000017.10	41223155	41395000	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41242973	41243649	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_000013.10	32969070	32970129	+	NM_000059	INTRON	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32889294	32890558	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	1	2	2	4	0	0	1	0	0	0	0	0
NC_000013.10	32954282	32958029	+	NM_000059	INTRON	5	3	3	7	4	3	9	1	8	3	15	1	3	2	3	2	4	2	14	8	15	18	14	9	34	20	32	44	48	21	30	15	15	13	17	22
NC_000017.10	41226422	41382175	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258128	41258472	-	NM_007294	INTRON	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41215349	+	NM_007294	INTRON	3	2	0	1	0	0	2	9	6	0	12	6	2	5	3	3	12	6	6	0	0	1	3	2	14	3	4	6	8	1	6	11	5	5	0	10
NC_000017.10	41249154	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972303	32972327	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234464	41391194	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41244952	41319482	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32949543	32950806	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0
NC_000013.10	32889804	32890077	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41215934	41245896	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41258550	41276033	-	NM_007294	INTRON	0	4	3	8	2	2	4	3	3	3	3	2	4	14	1	4	10	4	7	9	5	5	4	1	12	4	9	1	12	5	8	4	9	10	8	6
NC_000017.10	41215968	41219624	-	NM_007294	INTRON	401	148	385	418	558	853	518	608	1006	523	631	505	735	604	285	544	678	634	1004	583	578	627	1141	266	1769	1140	1061	1080	1295	1010	2283	1292	978	935	1440	1232
NC_000017.10	41219712	41221694	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32954264	32977286	-	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3
NC_000013.10	32911292	32912314	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32954282	32957175	+	NM_000059	INTRON	4	2	0	0	0	3	0	0	0	0	0	2	1	5	0	1	7	0	19	17	0	1	0	4	1	3	0	1	2	0	39	23	1	14	29	3
NC_000017.10	41226509	41228504	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41234429	41463412	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32932066	32937315	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0
NC_000017.10	41219724	41222944	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249306	41251791	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	3	0	0	1	0	1	0	0	0
NC_000013.10	32890528	32899212	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32900413	32903579	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41203134	41209068	+	NM_007294	INTRON	3	2	6	2	8	10	4	11	14	6	16	8	13	15	9	9	14	10	9	12	10	9	9	3	7	21	20	18	22	13	12	12	15	15	10	14
NC_000017.10	41197819	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251894	41277287	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41256973	41258286	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949717	+	NM_000059	INTRON	2	0	0	0	0	9	0	4	3	3	3	0	0	0	1	0	3	1	0	1	0	1	3	0	1	0	1	3	3	0	0	0	3	0	0	0
NC_000013.10	32912183	32912581	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41242973	41245897	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
NC_000013.10	32918790	32919284	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	1	0	2	1	0	3	0	4	2	0	0	7	1	0	0	0	0
NC_000017.10	41251894	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32949840	32950806	+	NM_000059	INTRON	2	1	0	0	0	2	1	3	3	0	0	1	0	0	1	2	2	0	0	1	0	1	0	0	0	0	1	1	3	1	1	1	2	0	0	0
NC_000013.10	32953652	32953937	+	NM_000059	INTRON	0	0	1	2	1	1	1	4	1	1	4	1	4	3	0	0	1	4	2	6	5	2	7	4	12	16	4	7	16	8	6	7	6	11	18	6
NC_000013.10	32890591	32910631	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32941957	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
NC_000017.10	41242978	41496506	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32929115	33197270	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32918694	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NC_000017.10	41187665	41199659	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0
NC_000013.10	32931976	32936754	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41247939	41249260	-	NM_007294	INTRON	334	274	333	376	310	483	354	449	683	365	245	308	334	451	228	418	313	446	772	675	469	482	637	209	1416	960	884	810	913	667	1034	819	704	745	508	898
NC_000013.10	32903629	32910039	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32930322	32930564	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000017.10	41257976	41258472	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	3	2	0	0	0	0	0	1	1	0
NC_000017.10	41219712	41222879	-	NM_007294	INTRON	0	0	1	0	1	0	0	0	0	0	2	2	0	4	0	0	3	1	4	4	3	7	2	0	11	0	4	10	11	5	15	5	3	1	3	5
NC_000013.10	32944694	32945092	-	NM_000059	INTRON	2	3	0	5	0	1	0	0	2	0	0	2	0	0	1	2	0	6	2	2	1	2	2	0	2	4	5	1	0	2	10	0	1	0	7	0
NC_000017.10	41223255	41226347	-	NM_007294	INTRON	396	291	409	401	486	699	486	631	902	472	546	455	707	619	426	472	684	563	841	754	557	531	923	264	1490	1139	1039	883	993	746	1781	1060	775	794	1091	947
NC_000017.10	41249290	41251802	-	NM_007294	INTRON	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910145	32910401	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234592	41242960	-	NM_007294	INTRON	223	195	288	263	263	520	322	383	606	309	199	319	488	420	195	329	506	353	491	569	312	384	616	164	975	664	626	612	569	420	1232	637	527	615	824	659
NC_000017.10	41243525	41395094	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32900287	32903579	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41197401	41228530	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900419	32903579	+	NM_000059	INTRON	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	3	2	0	2	1	4	0	1	2	3	0	1	1	1	5
NC_000017.10	41226538	41277287	-	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000017.10	41247939	41251791	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_000017.10	41249306	41249509	-	NM_007294	INTRON	3	0	0	0	1	0	3	0	2	0	0	0	2	2	0	4	1	0	1	6	0	0	3	1	7	9	1	4	7	4	2	6	1	5	2	6
NC_000017.10	41202207	41203079	-	NM_007294	INTRON	2	0	0	0	1	1	1	2	2	0	1	1	1	2	4	0	2	2	7	5	7	2	13	2	9	7	12	8	10	4	7	11	7	3	21	5
NC_000017.10	41242975	41243666	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228614	41234477	-	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32945237	32950778	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NC_000017.10	41243049	41243451	+	NM_007294	INTRON	1	0	2	2	0	6	4	1	2	0	6	0	3	0	0	1	6	0	2	0	4	0	4	0	3	6	4	4	8	2	8	2	3	0	4	2
NC_000017.10	41256278	41258494	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223198	41223227	-	NM_007294	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32920963	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
NC_000013.10	32937409	32944682	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32932066	32944538	+	NM_000059	INTRON	6	1	2	3	0	0	0	3	0	0	3	0	1	0	0	1	0	2	7	9	1	5	6	2	9	17	4	11	24	6	13	5	2	12	11	11
NC_000017.10	41256904	41256943	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932697	32973206	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32927889	32928997	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32890591	32945092	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932066	32936659	-	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0
NC_000017.10	41277371	41478636	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949450	+	NM_000059	INTRON	0	0	0	0	0	0	0	2	1	0	0	0	0	1	3	0	0	0	4	4	14	12	10	2	18	20	18	24	18	6	16	12	10	0	20	13
NC_000017.10	41271948	41276033	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32905105	32906807	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243048	41246760	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228628	41234420	-	NM_007294	INTRON	94	70	118	90	117	237	135	176	226	150	214	142	186	179	19	124	210	165	193	200	125	147	217	65	335	253	265	215	303	230	551	253	257	213	258	274
NC_000013.10	32937670	32944552	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
NC_000017.10	41199720	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41242973	41243576	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903585	32906699	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276132	41276255	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NC_000013.10	32945237	32949098	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	2	0	1	0	1	0	0	0	5	0
NC_000017.10	41258559	41267742	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41209152	41228504	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000013.10	32910806	32912769	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32900400	32900659	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243819	41246760	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_000017.10	41276142	41277202	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41245545	41258506	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32889705	32890558	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32912042	32915258	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0
NC_000017.10	41228628	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246530	41246768	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_000013.10	32944229	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899313	32900258	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954155	32972323	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32936830	32939562	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32905055	+	NM_000059	INTRON	86	112	173	194	186	270	154	170	305	173	99	143	209	231	85	180	275	241	306	300	335	356	324	108	608	433	449	515	657	358	943	634	399	400	652	559
NC_000017.10	41258550	41262481	-	NM_007294	INTRON	2	3	5	1	3	6	1	3	4	2	0	1	5	2	4	2	1	0	5	3	2	0	2	1	7	2	5	4	5	1	9	4	4	5	9	2
NC_000013.10	32929425	32930577	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
NC_000013.10	32907524	32910041	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32898967	32899216	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
NC_000013.10	32937670	32944192	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223241	41283224	+	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
