chr	start	end	strand	NM	intron	R9_01.txt	R9_02.txt	R9_03.txt	R9_04.txt	R9_05.txt	R9_06.txt	R9_07.txt	R9_08.txt	R9_09.txt	R9_10.txt	R9_11.txt	R9_12.txt	R9_13.txt	R9_14.txt	R9_15.txt	R9_16.txt	R9_17.txt	R9_18.txt	R9_19.txt	R9_20.txt
NC_000017.10	41187665	41199659	+	NM_007294	INTRON	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900253	33170276	-	NM_000059	INTRON	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32920963	+	NM_000059	INTRON	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41203320	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32952595	32953514	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950922	32954173	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0
NC_000013.10	32972432	33213497	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234592	41242960	+	NM_007294	INTRON	20765	21076	9020	11668	6499	15726	668	2712	2251	2726	3313	2709	1334	2184	238	2289	2838	7496	1310	1220
NC_000013.10	32900287	32900378	+	NM_000059	INTRON	6306	23716	2347	7558	4231	10164	3946	9692	1117	19021	5253	10584	1307	5399	3720	17805	8173	11350	2077	5606
NC_000017.10	41258532	41489796	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196094	41197678	-	NM_007294	INTRON	0	25	0	0	0	0	0	0	0	0	0	0	12	0	0	28	0	0	0	0
NC_000017.10	41243514	41366969	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32893359	33365104	+	NM_000059	INTRON	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32945237	32979268	+	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251894	41256138	+	NM_007294	INTRON	1359	2209	144	986	416	1261	11	384	416	737	630	320	440	292	46	221	475	965	219	49
NC_000013.10	32921012	32922921	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228803	41276040	+	NM_007300	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249606	41251791	+	NM_007294	INTRON	17	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
NC_000017.10	41228656	41234420	-	NM_007300	INTRON	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
NC_000017.10	41203134	41209069	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NC_000013.10	32922406	32929168	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32895289	32953641	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000017.10	41226482	41424903	-	NM_007294	INTRON	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32945237	32954167	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
NC_000017.10	41244156	41247862	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	52
NC_000013.10	32910592	33189239	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
NC_000013.10	32945237	32949480	+	NM_000059	INTRON	0	10	0	2	0	1	0	0	0	0	0	4	0	1	0	0	0	1	0	0
NC_000013.10	32944693	32945068	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
NC_000013.10	32929426	32930566	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32913948	32914331	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0
NC_000017.10	41222997	41346320	+	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953576	33204827	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234440	41246290	+	NM_007294	INTRON	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41258472	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
NC_000017.10	41215390	41215889	+	NM_007294	INTRON	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223255	41226347	+	NM_007294	INTRON	18498	16617	9011	14055	8608	15744	1446	4804	3224	4285	7220	3909	2716	4604	154	2694	4346	9590	2127	2077
NC_000017.10	41228606	41246764	+	NM_007294	INTRON	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936679	32944636	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	32	0	0	0	0	158	151
NC_000017.10	41258549	41267742	-	NM_007294	INTRON	0	7	4	13	5	14	1	2	8	1	0	0	0	3	0	6	1	5	4	33
NC_000013.10	32889804	32899212	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	18	1	0	0	0
NC_000017.10	41201193	41471736	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199728	41201136	+	NM_007294	INTRON	0	194	11	0	0	0	0	0	4	0	8	0	32	0	0	20	8	38	0	2
NC_000017.10	41243543	41491746	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954050	32954143	-	NM_000059	INTRON	6107	11543	2245	4257	1765	7139	262	1173	396	1010	980	984	600	1140	70	742	808	1947	623	648
NC_000017.10	41218411	41245317	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930746	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0
NC_000017.10	41243031	41426650	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
NC_000017.10	41199685	41422246	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32888800	32937577	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
NC_000013.10	32903629	32905066	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	2	0	0	0	0
NC_000017.10	41222999	41298971	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
NC_000017.10	41251877	41349207	+	NM_007294	INTRON	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41219624	+	NM_007294	INTRON	0	35	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
NC_000013.10	32960541	32977286	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0
NC_000017.10	41215390	41215906	+	NM_007294	INTRON	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0
NC_000013.10	32907240	32931992	+	NM_000059	INTRON	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32902862	32930601	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32945237	32949479	+	NM_000059	INTRON	383	4546	227	2001	274	1003	20	964	59	2266	208	1911	511	3593	17	937	692	2907	219	2080
NC_000017.10	41243592	41258948	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32954264	32959148	+	NM_000059	INTRON	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0
NC_000013.10	32954169	33171863	+	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277052	41277287	-	NR_027676	INTRON	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223140	41233195	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936800	33000607	+	NM_000059	INTRON	0	4	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
NC_000013.10	32886663	32953940	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
NC_000013.10	32900029	32900237	+	NM_000059	INTRON	0	14	0	0	0	14	0	3	0	0	0	0	0	22	3	0	0	0	0	0
NC_000017.10	41228628	41231350	+	NM_007294	INTRON	217	114	1	258	31	58	0	4	0	44	37	1	0	0	0	0	26	63	78	0
NC_000017.10	41267796	41273574	-	NM_007294	INTRON	190	206	224	175	38	55	62	56	48	90	85	184	73	123	113	224	173	90	107	11
NC_000017.10	41249542	41366751	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
NC_000013.10	32944582	33154181	+	NM_000059	INTRON	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41223094	41517777	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258128	41258494	-	NM_007294	INTRON	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256906	41321065	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32900237	-	NM_000059	INTRON	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41273697	41276033	-	NM_007294	INTRON	0	29	20	39	0	1	0	0	4	9	45	54	48	36	13	0	35	0	16	0
NC_000017.10	41226930	41228504	+	NM_007294	INTRON	0	0	0	30	0	14	0	0	0	0	0	0	7	2	0	7	0	0	0	0
NC_000013.10	32936679	32937315	-	NM_000059	INTRON	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32907524	32910039	+	NM_000059	INTRON	25	300	24	89	0	129	0	47	1	195	27	144	16	52	9	349	26	5	28	21
NC_000013.10	32906957	33135558	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32944694	32949717	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
NC_000013.10	32971120	33289854	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
NC_000017.10	41246877	41247862	+	NM_007294	INTRON	7031	8168	2235	5400	3669	6806	431	1280	654	1766	2367	1264	479	578	123	415	1154	2243	202	262
NC_000013.10	32919298	32971076	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000017.10	41238295	41267789	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000017.10	41226487	41228504	+	NM_007294	INTRON	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41210386	41215349	+	NM_007294	INTRON	9	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950928	32953453	-	NM_000059	INTRON	8268	15054	2749	6377	2683	13074	447	1684	402	1859	1528	1450	719	1612	52	752	1114	3234	267	476
NC_000013.10	32929302	33022265	+	NM_000059	INTRON	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234592	41256138	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
NC_000017.10	41223255	41226358	-	NM_007294	INTRON	0	92	25	148	0	71	0	37	0	131	37	89	11	91	35	176	18	109	55	83
NC_000017.10	41243478	41409351	-	NM_007294	INTRON	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0
NC_000017.10	41215390	41249260	-	NM_007294	INTRON	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32915330	32918692	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41276276	41277287	-	NR_027676	INTRON	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954282	32971034	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	926	8809	0	0	0	0	0	93	786	0	0	0
NC_000013.10	32889804	32890533	+	NM_000059	INTRON	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277356	41466310	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41219471	+	NM_007294	INTRON	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949717	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	0
NC_000017.10	41231416	41234420	-	NM_007300	INTRON	943	1155	406	462	477	619	173	572	100	363	308	228	317	1040	425	828	309	352	201	1242
NC_000017.10	41201210	41411551	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41251897	41256138	-	NM_007294	INTRON	4614	7376	1854	5166	3187	5257	2483	3061	892	3930	3800	4073	972	2533	3350	6383	3504	4157	2095	6930
NC_000017.10	41201917	41203079	-	NM_007294	INTRON	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	22	0	62	0	24
NC_000017.10	41258132	41258472	-	NM_007294	INTRON	0	36	0	8	0	0	0	0	0	0	0	0	0	0	0	52	4	0	0	110
NC_000017.10	41247939	41249122	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
NC_000013.10	32903629	32905056	+	NM_000059	INTRON	6	8	1	11	6	47	6	2	1	33	3	27	5	3	15	22	2	13	0	0
NC_000017.10	41258550	41261479	+	NM_007294	INTRON	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267763	41395653	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41203125	41361928	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000017.10	41267778	41472737	+	NM_007294	INTRON	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41265236	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930581	32990844	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32930746	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	12
NC_000013.10	32894708	32936703	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223255	41242960	-	NM_007294	INTRON	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_000013.10	32932055	32954499	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32907524	32928997	+	NM_000059	INTRON	0	0	0	0	0	0	0	43	0	0	0	0	0	0	16	0	0	0	0	0
NC_000013.10	32936830	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
NC_000017.10	41277342	41516273	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32899226	33159366	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41199717	41201135	-	NM_007294	INTRON	0	6	0	0	0	0	0	4	0	1	0	2	0	7	0	2	0	0	1	7
NC_000013.10	32894213	32949477	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41234592	41234698	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_000017.10	41199685	41292282	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NC_000013.10	32973224	33260707	-	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_000017.10	41228628	41242960	+	NM_007294	INTRON	0	78	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41219624	-	NM_007294	INTRON	46	59	0	60	0	30	0	0	0	19	0	0	0	18	0	49	0	0	0	88
NC_000013.10	32929425	32930647	+	NM_000059	INTRON	0	79	0	21	0	0	0	0	0	41	0	0	0	0	0	0	8	161	0	0
NC_000017.10	41219712	41222945	-	NM_007294	INTRON	20	29	4	10	15	43	32	6	13	30	11	18	15	11	25	69	25	15	24	105
NC_000013.10	32895126	32971101	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41209152	41210240	-	NM_007294	INTRON	0	2	9	8	0	0	0	6	0	18	6	14	0	109	0	127	22	107	0	36
NC_000017.10	41219685	41473581	-	NM_007294	INTRON	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41203168	41209068	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32914134	33593157	+	NM_000059	INTRON	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953927	32954058	-	NM_000059	INTRON	13	311	211	90	0	143	0	0	10	98	28	273	52	218	20	595	43	27	55	110
NC_000017.10	41209108	41295459	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243458	41358699	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41199693	41201137	+	NM_007294	INTRON	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223090	41293223	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41228678	41234445	-	NM_007300	INTRON	0	0	3	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
NC_000013.10	32954282	32958631	-	NM_000059	INTRON	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32907524	32910401	+	NM_000059	INTRON	4024	17374	2645	7093	2615	6799	2362	4833	996	9593	1948	6802	999	3247	4240	17509	3415	5143	2343	3006
NC_000017.10	41209152	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
NC_000013.10	32945254	32949479	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0
NC_000013.10	32929425	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	15	0	0	0	0	66	0	0	0	0	0
NC_000017.10	41212191	41246835	+	NM_007294	INTRON	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930584	33017794	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276131	41277293	-	NM_007294	INTRON	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950904	33093837	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41223013	41352085	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32931975	33135800	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NC_000013.10	32932045	33124327	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246877	41251792	+	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246877	41277287	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_000013.10	32954051	32954161	+	NM_000059	INTRON	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000013.10	32969017	33200508	-	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929302	33135433	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	0	2	0	0	0
NC_000013.10	32949789	32950804	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932053	33072094	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32912088	32913892	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
NC_000013.10	32899321	32900635	+	NM_000059	INTRON	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
NC_000017.10	41228510	41361648	+	NM_007294	INTRON	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32944538	+	NM_000059	INTRON	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971181	32972722	+	NM_000059	INTRON	0	0	0	20	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32945092	-	NM_000059	INTRON	113	112	0	64	12	126	44	21	0	26	20	62	0	4	0	20	5	45	0	0
NC_000013.10	32893257	33063000	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32935642	32972830	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32930636	33030326	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32963036	32968825	+	NM_000059	INTRON	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32960419	-	NM_000059	INTRON	0	17	0	0	0	27	0	0	8	16	0	0	0	15	0	138	9	0	0	0
NC_000013.10	32899224	33079253	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900750	33060237	-	NM_000059	INTRON	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890423	32890558	-	NM_000059	INTRON	0	1	0	0	2	43	0	0	0	0	0	35	0	0	0	0	0	0	0	0
NC_000013.10	32954278	32958026	+	NM_000059	INTRON	0	5	0	3	0	0	0	6	0	3	0	0	21	4	2	3	2	1	0	28
NC_000013.10	32918787	32920961	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000017.10	41249305	41251791	-	NM_007294	INTRON	0	13	1	3	10	3	1	0	0	2	4	2	4	0	4	2	2	3	2	3
NC_000013.10	32898704	32914433	-	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234457	41481274	-	NM_007294	INTRON	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32960419	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0
NC_000013.10	32932066	32945092	-	NM_000059	INTRON	8	4	0	0	4	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
NC_000013.10	32944694	33063583	-	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32959148	-	NM_000059	INTRON	0	0	0	0	0	0	0	22	0	21	0	0	7	0	0	0	1	0	0	0
NC_000013.10	32936741	32959841	+	NM_000059	INTRON	0	0	0	0	3	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929063	33374285	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243018	41649095	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234559	41242927	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32921013	32929013	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
NC_000013.10	32954275	32957169	+	NM_000059	INTRON	0	0	1	3	0	0	0	0	0	0	0	0	12	12	0	10	0	0	0	0
NC_000017.10	41226396	41541925	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930742	32936656	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000017.10	41228631	41249260	-	NM_007300	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133
NC_000013.10	32890606	33083692	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971181	32972298	-	NM_000059	INTRON	7095	10911	3163	5123	2107	9354	40	1028	279	580	600	547	595	713	91	1052	618	1701	377	230
NC_000017.10	41201211	41201798	+	NM_007294	INTRON	0	30	0	55	0	0	0	10	0	0	0	0	0	83	0	0	2	18	0	0
NC_000013.10	32967271	32968825	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30
NC_000017.10	41256903	41258494	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41210383	41215349	-	NM_007294	INTRON	0	57	0	50	0	0	0	0	4	15	4	1	0	9	0	9	3	108	5	0
NC_000017.10	41243046	41246759	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
