chr	start	end	strand	NM	intron	LU_01.008.0483_LCL_mRNA_L1_S1..txt	LU_01.008.0483_LCL_totRNA_L1_S1..txt	LU_03.006.0289_LCL_mRNA_L1_S1..txt	LU_03.006.0289_LCL_totRNA_L1_S1..txt	LU_05.002.0176_LCL_mRNA_L1_S1..txt	LU_05.002.0176_LCL_totRNA_L1_S1..txt	LU_06.009.0425_LCL_mRNA_L1_S1..txt	LU_06.009.0425_LCL_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_mRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_untr_mRNA_L1_S1..txt	LU_07.111.0075_LCL_mRNA_L1_S1..txt	LU_07.111.0075_LCL_totRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_totRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_totRNA_L1_S1..txt	LU_08.111.0021_LCL_mRNA_L1_S1..txt	LU_08.111.0021_LCL_totRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_mRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_totRNA_L1_S1..txt	LU_99.005.0355_LCL_mRNA_L1_S1..txt	LU_99.005.0355_LCL_totRNA_L1_S1..txt	LU_99.006.1923_LCL_totRNA_L1_S1..txt
NC_000017.10	41209138	41215925	-	NM_007294	INTRON	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226421	41226448	-	NM_007294	INTRON	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32905132	+	NM_000059	INTRON	0	0	0	0	0	24	0	0	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41219624	+	NM_007294	INTRON	0	1	0	0	0	3	5	0	0	0	0	0	0	24	0	1	0	3	2	0	0	0	0	0
NC_000017.10	41250204	41251791	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32931905	32972324	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41262493	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
NC_000017.10	41228580	41254692	-	NM_007298	INTRON	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937342	33180987	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32890664	32890821	+	NM_000059	INTRON	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0
NC_000017.10	41204440	41255616	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900413	32944602	+	NM_000059	INTRON	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215926	41219624	-	NM_007294	INTRON	0	0	6	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	0	0	0	0	2
NC_000013.10	32915329	32918694	+	NM_000059	INTRON	0	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223255	41228504	-	NM_007294	INTRON	131	62	248	132	107	48	122	119	48	16	0	229	200	93	60	51	115	70	158	25	6	157	80	78
NC_000013.10	32888687	32889771	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
NC_000013.10	32892509	32932029	+	NM_000059	INTRON	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32949543	32950806	+	NM_000059	INTRON	514	303	1170	459	1238	804	952	405	1323	795	138	956	499	1872	605	1191	853	1754	626	1810	618	1309	771	558
NC_000017.10	41203134	41206333	-	NM_007294	INTRON	0	0	26	5	0	8	16	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226930	41228504	-	NM_007298	INTRON	3	0	0	0	0	0	23	0	0	4	0	21	0	4	0	0	0	3	15	1	20	0	4	0
NC_000017.10	41257976	41258494	-	NM_007294	INTRON	0	9	10	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32937670	32938053	+	NM_000059	INTRON	3	2	107	25	25	8	61	16	61	2	0	44	4	19	6	24	0	115	12	44	0	14	6	0
NC_000017.10	41223140	41295668	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32918790	32920963	-	NM_000059	INTRON	10	0	0	0	0	0	8	0	0	3	0	1	0	10	0	0	0	0	0	12	0	0	0	0
NC_000013.10	32932066	32944603	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
NC_000017.10	41223186	41223234	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	33	0	0	0	0	0	0	0
NC_000017.10	41256973	41258494	-	NM_007294	INTRON	1494	1118	1476	1181	916	655	918	760	558	1441	295	2092	1819	861	502	532	236	1491	1262	446	376	1830	1291	556
NC_000017.10	41271948	41276033	-	NM_007294	INTRON	0	0	0	2	4	0	0	0	2	41	0	0	0	0	0	32	0	0	0	0	0	14	0	0
NC_000017.10	41234607	41242960	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
NC_000017.10	41251803	41251841	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
NC_000013.10	32915333	32918831	+	NM_000059	INTRON	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243650	41251791	-	NM_007294	INTRON	0	0	0	4	0	0	0	0	75	76	46	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41244946	41710569	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197819	41203079	-	NM_007294	INTRON	0	0	0	6	6	21	3	0	0	0	0	6	3	0	0	39	0	0	0	0	16	0	7	0
NC_000013.10	32960535	32977286	-	NM_000059	INTRON	0	0	0	0	0	0	5	0	0	0	0	0	0	2	2	0	0	0	0	0	7	0	0	0
NC_000013.10	32915333	32918694	-	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000013.10	32907524	32910631	+	NM_000059	INTRON	0	1	0	0	16	0	19	10	0	0	0	0	0	0	0	26	46	0	0	0	0	0	0	0
NC_000013.10	32886230	32889793	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NC_000017.10	41244156	41246760	-	NM_007294	INTRON	0	0	0	4	31	37	0	0	0	0	0	16	24	0	0	0	0	0	22	0	0	0	0	0
NC_000017.10	41247937	41251791	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256184	41451874	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32907524	32910395	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
NC_000017.10	41223013	41223123	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
NC_000017.10	41262601	41267742	-	NM_007294	INTRON	7	2	0	0	0	0	8	3	0	5	0	6	20	0	0	0	0	0	7	0	21	4	1	0
NC_000017.10	41203134	41209068	-	NM_007294	INTRON	14537	10179	17511	12358	9459	7771	10354	6875	9709	13481	4115	19767	18619	9787	5231	5218	6625	14872	14134	7115	7209	14332	12620	12327
NC_000017.10	41256973	41258472	-	NM_007294	INTRON	13769	11775	19493	12200	10210	8841	11224	7259	7354	14482	1971	19849	20601	9529	7010	6209	7128	18174	15893	7892	6604	17418	12907	5458
NC_000017.10	41243650	41243728	-	NM_007294	INTRON	7	0	0	5	0	0	0	8	9	0	0	0	0	0	10	0	0	0	17	0	27	0	0	0
NC_000017.10	41209139	41226111	-	NM_007294	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32953453	+	NM_000059	INTRON	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	10	0	24	0	0	0
NC_000017.10	41231416	41251791	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215400	41215889	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	16	0	0	0	0	0
NC_000013.10	32954050	32954167	+	NM_000059	INTRON	9	19	0	4	6	0	12	3	0	0	0	0	10	0	7	0	0	0	0	0	0	0	1	0
NC_000013.10	32905167	32906408	+	NM_000059	INTRON	11545	8759	17115	10400	10999	4393	12404	7707	2764	11773	600	16264	14967	6259	3706	6460	3581	19885	16454	10654	2807	13939	11658	8630
NC_000017.10	41246401	41247879	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
NC_000017.10	41215388	41219623	-	NM_007294	INTRON	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256956	41455255	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276115	41276753	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	13	0	0
NC_000017.10	41277366	41430500	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900214	+	NM_000059	INTRON	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	0	0	7	19
NC_000013.10	32890168	32890558	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32918790	32920963	+	NM_000059	INTRON	13259	7721	19436	9183	12952	4484	15461	6390	5422	10066	1747	19260	10209	8085	2489	7803	3068	21810	11284	11761	3140	16273	9571	7657
NC_000017.10	41267771	41276040	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	33105403	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32918694	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	9	0	0	0	0
NC_000013.10	32899321	32900672	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	46	0	0	0
NC_000017.10	41243650	41243853	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
NC_000013.10	32937670	32939562	+	NM_000059	INTRON	0	4	6	4	0	10	9	0	0	14	0	46	2	0	6	0	0	6	0	0	28	5	0	0
NC_000017.10	41243049	41246757	-	NM_007294	INTRON	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41230998	41335480	-	NM_007300	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251897	41256200	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
NC_000017.10	41222966	41493152	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223180	41284292	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32928997	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32969070	32971059	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
NC_000013.10	32907524	32953453	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219714	41222946	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41208333	41213742	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41276875	41514556	-	NR_027676	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900750	32903572	+	NM_000059	INTRON	0	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41209150	41219657	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900237	-	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
NC_000013.10	32954246	33198901	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
NC_000017.10	41207173	41223063	+	NM_007294	INTRON	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196921	41252849	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930584	33014251	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41202714	41203079	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
NC_000017.10	41234434	41461734	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234874	41242960	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0
NC_000017.10	41247876	41402342	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226538	41228610	-	NM_007298	INTRON	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41201798	-	NM_007294	INTRON	106	44	81	104	21	94	76	66	80	35	8	234	173	66	50	49	27	116	104	99	75	86	76	69
NC_000013.10	32921033	32936659	+	NM_000059	INTRON	0	0	10	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910667	32913441	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243650	41246760	-	NM_007294	INTRON	60	35	100	59	65	28	105	102	0	11	0	102	62	65	26	0	0	53	41	14	0	86	71	47
NC_000013.10	32903629	32910401	+	NM_000059	INTRON	22	20	77	21	87	0	24	2	48	64	0	83	53	134	72	133	30	69	22	234	2	65	29	12
NC_000013.10	32950928	32968825	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
NC_000013.10	32903632	32915261	+	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215390	41215890	-	NM_007294	INTRON	14275	9088	8878	5381	11185	8351	11013	5713	12104	12177	4137	20457	18280	10411	5541	4919	6992	17624	13221	7023	6767	16112	10772	11073
NC_000017.10	41232343	41264237	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
NC_000017.10	41222994	41629830	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41192359	41224835	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234517	41265321	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41197819	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41222944	-	NM_007294	INTRON	20709	16081	24572	17219	13940	11595	14997	9869	14544	19623	5296	27020	30495	13927	9065	6940	11719	24678	22624	10976	11886	20749	18249	19178
NC_000017.10	41223140	41410019	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32937670	32944538	-	NM_000059	INTRON	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NC_000013.10	32930654	32944636	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
NC_000017.10	41256972	41258472	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41209359	41215349	-	NM_007294	INTRON	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
NC_000013.10	32912746	32945168	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900131	32953989	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32907524	32936659	+	NM_000059	INTRON	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
NC_000017.10	41258539	41267769	-	NM_007294	INTRON	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32931878	+	NM_000059	INTRON	32	0	21	0	0	0	1	4	0	0	0	24	0	0	0	0	0	32	0	0	0	60	0	0
NC_000013.10	32944694	32945092	+	NM_000059	INTRON	14808	7671	26767	9203	15209	8926	16212	6032	10419	8220	2310	23821	14192	9685	3417	9257	7474	30015	12486	9666	5917	20968	8781	14319
NC_000017.10	41201211	41209068	-	NM_007294	INTRON	43	51	86	93	55	45	77	29	44	102	38	122	127	30	50	0	87	55	108	34	125	39	50	122
NC_000013.10	32954050	32954143	+	NM_000059	INTRON	10726	5695	15109	6400	9444	2024	10655	4236	7186	5424	2336	14550	6414	5911	1056	5128	1667	17081	7407	7039	2023	12681	7304	3466
NC_000017.10	41276119	41276412	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	6	0
NC_000013.10	32945237	32975589	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41243520	41256959	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41273597	41276910	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NC_000013.10	32921033	32928997	+	NM_000059	INTRON	17583	10255	24977	12087	16242	6438	19032	8325	7222	12356	2369	24808	15110	10241	3608	10438	5699	28170	15873	15040	6375	20965	12696	13380
NC_000017.10	41267796	41322142	-	NM_007294	INTRON	0	0	0	3	0	4	0	2	22	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0
NC_000017.10	41256973	41304253	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953927	32954048	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
NC_000013.10	32915189	33201451	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32969104	32971034	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32963967	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
NC_000013.10	32912420	32912442	+	NM_000059	INTRON	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972327	32972352	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199730	41201138	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234589	41242960	-	NM_007294	INTRON	922	672	1474	833	635	514	870	463	690	619	189	1015	1656	667	430	332	587	1455	1171	421	421	1348	1028	1042
NC_000017.10	41251894	41256138	-	NM_007294	INTRON	4313	3872	5929	4594	3286	3872	3672	2596	3043	4268	894	6208	7901	2976	2770	2060	3218	5573	5481	2319	2566	5435	3857	5228
NC_000013.10	32950928	32953443	+	NM_000059	INTRON	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32970253	32971034	+	NM_000059	INTRON	245	157	334	184	121	55	195	155	136	83	35	393	217	27	16	37	33	330	82	19	74	419	141	97
NC_000017.10	41267796	41277293	-	NM_007294	INTRON	26	45	12	24	36	18	23	19	3	53	0	78	100	5	25	30	70	5	20	29	22	24	75	44
NC_000013.10	32937670	32945092	+	NM_000059	INTRON	164	43	259	124	81	50	114	73	86	97	0	174	143	95	72	122	82	350	216	138	84	311	151	278
NC_000013.10	32903629	32905030	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
NC_000017.10	41256973	41264503	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32963363	-	NM_000059	INTRON	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196820	41330382	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41273977	41327807	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226413	41493801	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234450	41234481	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000017.10	41215390	41219624	-	NM_007294	INTRON	3	0	5452	3314	0	4	13	1	28	2	1	1	9	46	10	0	0	19	0	6	30	0	9	0
NC_000017.10	41256278	41256402	-	NM_007294	INTRON	4	0	10	13	0	0	0	0	0	0	0	0	17	0	0	0	0	8	0	0	0	0	0	0
NC_000013.10	32899321	32903579	+	NM_000059	INTRON	38	33	110	38	33	0	34	35	0	13	0	28	51	8	0	23	0	62	27	36	0	49	54	13
NC_000013.10	32890873	32936750	+	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893400	32973549	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228513	41264711	-	NM_007298	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199747	41201137	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243520	41246768	-	NM_007294	INTRON	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32907478	32907508	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247939	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
NC_000013.10	32954282	32964836	+	NM_000059	INTRON	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276119	41276753	-	NM_007294	INTRON	49	16	42	65	0	0	24	36	2	35	0	48	34	41	40	0	23	51	36	0	0	35	34	63
NC_000013.10	32954282	32957123	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
NC_000013.10	32949792	32950806	+	NM_000059	INTRON	8	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953652	32953886	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276467	41277287	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0
NC_000013.10	32910890	32930564	+	NM_000059	INTRON	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
NC_000017.10	41226526	41407044	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900287	32900378	-	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	4
NC_000017.10	41247939	41256138	-	NM_007294	INTRON	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890591	32899315	+	NM_000059	INTRON	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32930564	-	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972516	33255858	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276111	41320264	-	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
